Public Service Enterprise Group	1.8850680047378363	6	Law-Government-Politics\Social Services:0.994928,Business\Energy & Utilities:0.692066
AmeriCorps	1.314191733169367	6	Finance\Grants & Financial assistance:0.651,Law-Government-Politics\Social Services:0.960553,Health:0.673925,Careers:0.669741,Finance\Mortgages & Loans:0.884172,Education:0.898053,Finance:0.651
All India Services	0.6991246263458614	5	Law-Government-Politics\Social Services:0.672333,Finance\Retirement & Pension:0.656959
Indian Foreign Service	1.1030160795720907	5	Careers:0.651,Law-Government-Politics\Social Services:0.878199
Ministry of Government Services (Ontario)	1.4834607997741696	5	Law-Government-Politics:0.887564,Law-Government-Politics\Social Services:0.962141,Business\Business Operations and Services:0.745717
New York Public Service Commission	1.302980341649305	5	Law-Government-Politics:0.957491,Law-Government-Politics\Social Services:0.98669
Navy Distinguished Public Service Award	1.628328084960937	5	Law-Government-Politics\Social Services:0.878199,Law-Government-Politics\Military:0.562524
Arizona Public Service	0.5711766544028521	4	Electronics & Computing:0.474985,Business\Business Operations and Services:0.772734,Law-Government-Politics\Social Services:0.959202,Finance\Investing\Stocks:0.526363,Real Estate:0.878199
Louisiana Public Service Commission	1.201036363880208	4	Law-Government-Politics\Social Services:0.880674
Public sector organisations in New Zealand	0.9740823106825086	4	Law-Government-Politics:0.968052,Law-Government-Politics\Social Services:0.999861,Business\Business Operations and Services:0.428638
Public Service Commission (Singapore)	0.537651941711677	4	Law-Government-Politics:0.725284,Law-Government-Politics\Social Services:0.958842,Style & Fashion\Fitness:0.651
Ad Council	2.4009396108398438	4	Law-Government-Politics\Social Services:0.957491,Health:0.382459
Public Service of Canada	1.211309645833333	4	Law-Government-Politics:0.665315,Law-Government-Politics\Social Services:0.994987
Civil and Public Services Union	0.7801578945067018	4	Law-Government-Politics\Social Services:0.678069
Newark Public Service Terminal	1.0219932415635262	4	Travel\Bus & Rail:0.994335,Law-Government-Politics\Social Services:0.999369,Business\Business Operations and Services:0.394732,Food & Drink\Restaurants:0.552016
Secretary of Defense Medal for Outstanding Public Service	1.4813741249999997	4	Law-Government-Politics\Social Services:0.957491
Public Services, Tax and Commerce Union	0.9821818492954958	4	Law-Government-Politics\Social Services:0.959173
Xcel Energy	0.758669554782058	3	Law-Government-Politics\Social Services:0.878199
Central Hudson Gas & Electric Corp. v. Public Service Commission	0.6075962407604166	3	Electronics & Computing:0.641914,Law-Government-Politics\Social Services:0.985761
California Proposition 187	0.5229375	3	Law-Government-Politics\Social Services:0.882215,Health:0.651
Minister of Government Services (Manitoba)	1.2885375468749998	3	Business\Business Operations and Services:0.510029,Law-Government-Politics\Social Services:0.999979,Law-Government-Politics:0.999881,Health:0.382459,Business\Agriculture & Forestry:0.964592
Professional Institute of the Public Service of Canada	0.45649155761733085	3	Law-Government-Politics:0.651,Law-Government-Politics\Social Services:0.985636
Florida Public Service Commission	0.5325	3	Electronics & Computing:0.373658,Law-Government-Politics\Social Services:0.958695,Law-Government-Politics\Politics:0.95
Public service law in the United Kingdom	0.7794446569583332	3	Law-Government-Politics\Social Services:0.985466,Business\Business Operations and Services:0.281695
European Centre of Enterprises with Public Participation and of Enterprises of General Economic Interest	1.0813387797366734	3	Law-Government-Politics\Social Services:0.678294
State Services Commissioner	0.6492559126112195	3	Law-Government-Politics\Social Services:0.999975,Business\Business Operations and Services:0.419807
Kerala Public Service Commission	0.4739019417116769	3	Law-Government-Politics:0.744183,Law-Government-Politics\Social Services:0.985636
Wisconsin Public Service Corporation	0.4861495411736855	3	Automotive\Hybrid & Alternative Vehicle:0.610209,Electronics & Computing\Electrical & Components\Bateries:0.686883,Law-Government-Politics\Social Services:0.985165,Business\Agriculture & Forestry:0.886672,Finance\Investing\Stocks:0.528996
Kentucky Public Service Commission	0.534348916015625	3	Law-Government-Politics\Social Services:0.883411
Pro bono	0.8829357048339843	3	Law-Government-Politics\Social Services:0.880984
Scottish Fire and Rescue Service	0.7632689658444253	3	Law-Government-Politics\Social Services:0.064778
List of North Dakota Public Service Commissioners	0.9774056220703125	3	Travel\Bus & Rail:0.651,Law-Government-Politics\Social Services:0.994822
Ministry of Social Development (New Zealand)	0.5319304470825196	3	Law-Government-Politics:0.893771,Law-Government-Politics\Social Services:0.986093,Law-Government-Politics\Politics:0.95
Ministry of Community and Social Services (Ontario)	0.6264080160444455	3	Law-Government-Politics\Social Services:0.985165
Assistant Commandant	0.8764169711307741	2	Law-Government-Politics\Social Services:0.753302
United Nations Public Service Awards	0.9972308396058595	2	Law-Government-Politics\Social Services:0.998252,Business\Business Operations and Services:0.297522
Department of the Prime Minister and Cabinet (New Zealand)	0.45628077012125645	2	Law-Government-Politics\Social Services:0.986315,Law-Government-Politics\Politics:0.95,Business\Business Operations and Services:0.198246
Radio France	1.404933409511394	2	Law-Government-Politics\Social Services:0.880673,Arts & Entertainment\Radio:0.795182
Child Protective Services	1.8227419048030287	2	Law-Government-Politics\Social Services:0.687348,World Localities\North America:0.665
Cedar Street Subway	0.6241128364303549	2	Travel\Bus & Rail:0.904404,Law-Government-Politics\Social Services:0.957491
Toronto Community Services	0.90902503125	2	Law-Government-Politics:0.651,Law-Government-Politics\Social Services:0.88207,Family & Parenting\Daycare/Pre School:0.670934,Home & Garden:0.692793
PNM Resources	0.3161766544028521	2	Law-Government-Politics\Social Services:0.651,Home & Garden:0.651
Ministry of Economic Development, Employment and Infrastructure	0.2309173038024902	2	Careers:0.660959,Law-Government-Politics\Social Services:0.897218,Food & Drink\Alcoholic Beverages:0.651
John Sheldon (trade unionist)	0.5710299272935268	2	Law-Government-Politics\Social Services:0.651
Barry Reamsbottom	0.5813388881684497	2	Law-Government-Politics\Social Services:0.651,Law-Government-Politics\Military:0.373957
Ministry of Welfare and Social Services	1.09570096875	2	Law-Government-Politics:0.671777,Arts & Entertainment\Books and Literature:0.95,Law-Government-Politics\Social Services:0.985636
Sri Lanka Administrative Service	0.34501832513503083	2	Automotive\Manufacturers\Porsche:0.380184,Law-Government-Politics:0.921864,Law-Government-Politics\Social Services:0.995146
Ontario Public Service Employees Union	0.5245061437047841	2	Law-Government-Politics\Social Services:0.961512,Law-Government-Politics:0.75646,Health:0.951913,Finance\Insurance:0.695327,Reference\Libraries & Museums\Museums:0.888921,Education:0.70767,Finance\Retirement & Pension:0.728494
Thomas Fuller (architect)	0.29082244032118054	2	Law-Government-Politics\Social Services:0.651
Entergy Louisiana, Inc. v. Louisiana Public Service Commission	0.5006969561597221	2	Law-Government-Politics\Social Services:0.878199
Jonathan M. Tisch College of Citizenship and Public Service	0.509060220703125	2	Shopping\Gifts & Special Event Items\Gifts:0.651,Law-Government-Politics\Social Services:0.985946,Health:0.741837,Education\College and University:0.428688,Travel\Hotels & Accommodations:0.651,Education:0.880952,Finance:0.883085
Public Services Ombudsman for Wales	0.6420668261718749	2	Law-Government-Politics:0.959502,Law-Government-Politics\Social Services:0.987548,Health:0.725743
Bintang Bakti Masyarakat	0.405	2	Law-Government-Politics\Social Services:0.651,Sports:0.651
Mississippi Public Service Commission	0.405	2	Law-Government-Politics\Social Services:0.879604
Sri Lanka Overseas Service	0.31957899257330247	2	Law-Government-Politics:0.651,Careers:0.651,Law-Government-Politics\Social Services:0.662092
National Union of Public and General Employees	0.5998587707779776	2	Careers\Job Search:0.741331,Business\Business Operations and Services:0.479244,Law-Government-Politics\Social Services:0.99563,Law-Government-Politics:0.987984,Health:0.797764,Finance\Insurance:0.714429,Law-Government-Politics\Military:0.60807
Minister for Social Services (Australia)	0.90902503125	2	Law-Government-Politics:0.656698,Health\Mental health:0.660409,Law-Government-Politics\Social Services:0.985636
Department of Health, Social Services and Public Safety	0.90902503125	2	Law-Government-Politics\Social Services:0.957491,Health:0.89162,Law-Government-Politics\Politics:0.95
Minister of Public Works (Canada)	0.9352172967742435	2	Law-Government-Politics\Social Services:0.878199
Civil Service Association	0.23718961365635818	2	Law-Government-Politics\Social Services:0.664808
Tayside Fire and Rescue Service	0.5526412436402874	2	Law-Government-Politics\Social Services:0.052167
Fife Fire and Rescue Service	0.5526412436402874	2	Law-Government-Politics\Social Services:0.052167
Union Electric Company	0.801484124385646	2	Law-Government-Politics\Social Services:0.651
Police authority	0.532699517578125	2	Law-Government-Politics\Social Services:0.801621
Canada School of Public Service	0.5234299982638888	2	Law-Government-Politics:0.71911,Law-Government-Politics\Social Services:0.884475,Education:0.761322
Long Island Power Authority	0.9511641682810493	2	Law-Government-Politics\Social Services:0.65898
Southeastern Public Service Authority	0.405	2	Law-Government-Politics\Social Services:0.880962,Sciences\Ecology & Environment:0.861973
National service	0.6276017269483024	2	Law-Government-Politics\Social Services:0.651
Right to Public Services legislation	0.8160541430108075	2	Law-Government-Politics\Social Services:0.985165
Maryland Public Service Commission	0.405	2	Law-Government-Politics:0.878199,Travel\Car rentals & Taxi services:0.65811,Law-Government-Politics\Social Services:0.887135,Business\Business Operations and Services:0.744722
Minister of Infrastructure and Transportation (Manitoba)	0.5222632109375	2	Travel\Bus & Rail:0.589434,Law-Government-Politics\Social Services:0.987481
Wisconsin Public Service Commission	0.405	2	Electronics & Computing:0.532718,Law-Government-Politics\Social Services:0.961052,Finance\Accounting & Auditing:0.651,Law-Government-Politics\Politics:0.95,Shopping\Consumer Affairs & Product reviews:0.669095,Health\Nutrition:0.510525
Public information film	2.0553311900634768	2	Law-Government-Politics:0.651,Law-Government-Politics\Social Services:0.662092
Public service company	0.405	2	Travel\Car rentals & Taxi services:0.654573,Business\Business Operations and Services:0.645861,Law-Government-Politics\Social Services:0.999382,Finance\Investing:0.463993,Automotive\Pickup/Trucks & Accessories:0.674267,Travel\Air Travel:0.889249,Travel\Bus & Rail:0.988703
