Academy Award for Best Makeup and Hairstyling	14.156575954661346	94	Style & Fashion\Cosmetic procedures:0.999786,Style & Fashion\Hair care:0.513203,Style & Fashion\Personal Care:0.563997,Style & Fashion\Skin & Facial Care:0.999786
Make-up artist	10.870718052430492	74	Style & Fashion\Personal Care:0.463442,Style & Fashion\Skin & Facial Care:0.998299,Health:0.70011,Style & Fashion\Cosmetic procedures:0.998299,Style & Fashion\Fashion:0.878199,Style & Fashion:0.878199
L'Oréal	6.365377944510616	33	Style & Fashion\Personal Care:0.533689,Health\Health Conditions\Dermatology:0.658336,Style & Fashion\Skin & Facial Care:0.998853,Style & Fashion\Hair care:0.913239,Style & Fashion\Cosmetic procedures:0.998853,Style & Fashion\Beauty:0.706411
Prosthetic makeup	5.1938561503588385	20	Style & Fashion\Cosmetic procedures:0.994822,Style & Fashion\Personal Care:0.404776,Style & Fashion\Skin & Facial Care:0.994822
American Board of Plastic Surgery	3.820447870117188	19	Style & Fashion\Cosmetic procedures:0.995567,Health:0.974834
Dick Smith (make-up artist)	3.699998920814965	16	Travel\Car rentals & Taxi services:0.651,Style & Fashion\Personal Care:0.463442,Style & Fashion\Skin & Facial Care:0.998193,Style & Fashion\Cosmetic procedures:0.998193,Careers:0.651
Silicone	3.4444808603337855	10	Style & Fashion\Cosmetic procedures:0.651,Style & Fashion\Skin & Facial Care:0.651
Estée Lauder Companies	3.310523965050486	19	Style & Fashion\Cosmetic procedures:0.965672,Style & Fashion\Hair care:0.674207,Style & Fashion\Skin & Facial Care:0.965672
Uittamo-Skanssi	3.1311013478185123	12	Style & Fashion\Cosmetic procedures:0.651,Style & Fashion\Skin & Facial Care:0.651
List of moths of North America	2.9122468593749997	9	Style & Fashion\Cosmetic procedures:0.651,Style & Fashion\Skin & Facial Care:0.651
Lipstick	2.84660336804041	20	Style & Fashion\Cosmetic procedures:0.977947,Style & Fashion\Personal Care:0.801668,Style & Fashion\Skin & Facial Care:0.977947
Rick Baker (makeup artist)	2.826868726009765	14	Style & Fashion\Personal Care:0.339695,Arts & Entertainment\Pop Culture & Celebrity News:0.95,Arts & Entertainment\Movies/Television:0.95,Style & Fashion\Skin & Facial Care:0.985165,Style & Fashion\Cosmetic procedures:0.985165
Silicate minerals	2.7041981779920774	6	Style & Fashion\Cosmetic procedures:0.651,Style & Fashion\Skin & Facial Care:0.651
Neutrogena	2.5736135567831018	8	Style & Fashion\Cosmetic procedures:0.985165,Style & Fashion\Hair care:0.689818,Style & Fashion\Personal Care:0.368317,Style & Fashion\Skin & Facial Care:0.985165
Silicone scar sheet	2.4070261053136277	1	Style & Fashion\Cosmetic procedures:0.883895
Max Factor	2.3841412955637966	19	Style & Fashion\Cosmetic procedures:0.991082,Style & Fashion\Personal Care:0.418377,Style & Fashion\Skin & Facial Care:0.991082
Harold Gillies	2.3042915824381502	11	Style & Fashion\Cosmetic procedures:0.904818,Health:0.511557,Automotive\Boats & Watercraft:0.672592
John Chambers (make-up artist)	2.268559843426017	4	Style & Fashion\Cosmetic procedures:0.958636,Arts & Entertainment\Movies/Television:0.90984,Style & Fashion\Skin & Facial Care:0.957998
Metamorphism	2.147760478515625	5	Style & Fashion\Cosmetic procedures:0.651,Sciences\Chemistry:0.584411,Sciences\Earth science:0.532377,Style & Fashion\Skin & Facial Care:0.651
Fabales	2.041401937499999	4	Style & Fashion\Cosmetic procedures:0.651,Style & Fashion\Skin & Facial Care:0.651
Jojoba oil	1.983484639905026	11	Style & Fashion\Cosmetic procedures:0.662888,Style & Fashion\Skin & Facial Care:0.662888
Feldspar	1.9696607600380223	10	Style & Fashion\Cosmetic procedures:0.651,Style & Fashion\Skin & Facial Care:0.651
Kohl (cosmetics)	1.9516412986865452	7	Style & Fashion\Cosmetic procedures:0.91241,Family & Parenting\Babies & Toddlers:0.665362,Family & Parenting:0.733077,Style & Fashion\Skin & Facial Care:0.91241
Mascara	1.9420602213572362	9	Style & Fashion\Cosmetic procedures:0.91031,Style & Fashion\Skin & Facial Care:0.91031
Revlon	1.9003476943027484	13	Style & Fashion\Cosmetic procedures:0.969538,Style & Fashion\Personal Care:0.926474,Finance\Investing\Stocks:0.305029,Style & Fashion\Skin & Facial Care:0.969538
Cetyl alcohol	1.8871710305303682	8	Style & Fashion\Cosmetic procedures:0.651,Style & Fashion\Skin & Facial Care:0.651
International Nomenclature of Cosmetic Ingredients	1.882810517597545	12	Style & Fashion\Cosmetic procedures:0.905768,Sciences\Chemistry:0.399699,Style & Fashion\Skin & Facial Care:0.905768
American Society of Plastic Surgeons	1.8771113891601559	18	Style & Fashion\Cosmetic procedures:0.999993,Education:0.680009,Health\Health Conditions\Cancer:0.507781,Health:0.997401
Sephora	1.8154841816025107	14	Style & Fashion\Cosmetic procedures:0.878199,Style & Fashion\Skin & Facial Care:0.878199
Amorepacific Corporation	1.7621107773015525	6	Style & Fashion\Cosmetic procedures:0.957491,Style & Fashion\Personal Care:0.81523,Health:0.658434,Style & Fashion\Skin & Facial Care:0.957491
Reconstructive surgery	1.7355352161759738	14	Health\Health Conditions\Cancer:0.840621,Business\Biotech/Biomedical:0.972112,Health:0.999908,Style & Fashion\Cosmetic procedures:0.999994,Health\Oral & Dental Care:0.768778,Health\Orthopedics:0.500878,Health\Pharmacy:0.453157
Alpha hydroxy acid	1.6965273859672652	5	Health\Health Conditions\Dermatology:0.658932,Style & Fashion\Skin & Facial Care:0.878199,Health\Aging and Geriatrics:0.658115,Health:0.681019,Style & Fashion\Cosmetic procedures:0.883103,Style & Fashion\Beauty:0.667886
Spermaceti	1.6564328139554245	3	Style & Fashion\Skin & Facial Care:0.893966,Style & Fashion\Cosmetic procedures:0.893966,Health\Pharmacy:0.694838,Pets & Animals:0.651,Sciences\Chemistry:0.552218
Way Bandy	1.6476782453912846	3	Style & Fashion\Skin & Facial Care:0.663332,Style & Fashion\Cosmetic procedures:0.663332,Style & Fashion\Fashion:0.651,Style & Fashion:0.651,Health\Health Conditions\AIDS/HIV:0.651
Paraben	1.629589851149642	5	Style & Fashion\Personal Care:0.53079,Health\Health Conditions\Cancer:0.661326,Style & Fashion\Skin & Facial Care:0.96869,Style & Fashion\Cosmetic procedures:0.969413,Health\Pharmacy:0.747289,Food & Drink\Cooking & Recipes:0.515239,Food & Drink:0.888602
Kabuki	1.6135378698682838	8	Style & Fashion\Cosmetic procedures:0.651,Style & Fashion\Skin & Facial Care:0.651,Arts & Entertainment\Fine Art:0.548518
Shibaraku	1.5427161280359059	2	Style & Fashion\Cosmetic procedures:0.958064,Arts & Entertainment\Performing art & Theatre:0.95,Style & Fashion\Skin & Facial Care:0.958064
American Society for Aesthetic Plastic Surgery	1.5409267187499993	10	Finance\Grants & Financial assistance:0.651,Health\Health Conditions\Cancer:0.592796,Health:0.985268,Style & Fashion\Cosmetic procedures:1.0,Style & Fashion\Beauty:0.737551,Health\Orthopedics:0.474336,Education:0.901924
Lip balm	1.5315446372677515	9	Arts & Entertainment\Hobbies\Drawing/Sketching:0.651,Style & Fashion\Cosmetic procedures:0.876683,Health\Pharmacy:0.700439,Style & Fashion\Skin & Facial Care:0.874305
Michelle Camaclang	1.5270864400720117	1	Style & Fashion\Cosmetic procedures:0.883261,Business:0.693825,Style & Fashion\Skin & Facial Care:0.883261
Coty, Inc.	1.5062539736374132	6	Style & Fashion\Cosmetic procedures:0.964397,Arts & Entertainment\Pop Culture & Celebrity News:0.651,Style & Fashion\Personal Care:0.761161,Style & Fashion\Skin & Facial Care:0.964397
Itäharju-Varissuo	1.4996838751831052	7	Style & Fashion\Cosmetic procedures:0.651,Style & Fashion\Skin & Facial Care:0.651
Nutricosmetics	1.4904253806103072	3	Style & Fashion\Cosmetic procedures:0.885999,Health\Nutrition:0.639759,Style & Fashion\Skin & Facial Care:0.884796
Hair restoration	1.4813741249999997	4	Style & Fashion\Cosmetic procedures:0.690751,Style & Fashion\Hair care:0.44077,Health:0.689567
Archibald McIndoe	1.4553047515869137	7	Style & Fashion\Cosmetic procedures:0.957491,Education:0.701047,Health:0.631673
Exfoliation (cosmetology)	1.440226647420614	9	Style & Fashion\Cosmetic procedures:0.659587,Health:0.65806,Style & Fashion\Skin & Facial Care:0.651
Antimony	1.3445960070497558	5	Style & Fashion\Cosmetic procedures:0.651,Style & Fashion\Skin & Facial Care:0.651
MAC Cosmetics	1.2977102198407564	11	Style & Fashion\Cosmetic procedures:0.998446,Style & Fashion\Personal Care:0.463442,Style & Fashion\Skin & Facial Care:0.998446
Glycolic acid	1.297475467835007	4	Style & Fashion\Cosmetic procedures:0.709094,Style & Fashion\Skin & Facial Care:0.662006
Rhizaria	1.2698535175781247	6	Style & Fashion\Cosmetic procedures:0.651,Style & Fashion\Skin & Facial Care:0.651
Cosmeceutical	1.2645544533777016	7	Style & Fashion\Cosmetic procedures:0.962857,Health\Pharmacy:0.747374,Style & Fashion\Skin & Facial Care:0.962857,Health\Health Conditions\Dermatology:0.661109
Pihlajaniemi	1.2448061609529764	4	Style & Fashion\Cosmetic procedures:0.651,Style & Fashion\Skin & Facial Care:0.651
Injectable filler	1.2369658318685028	3	Style & Fashion\Cosmetic procedures:0.881086,Health:0.712354,Health\Medical Devices & Technology:0.666178
OPI Products	1.2001447671492638	1	Style & Fashion\Cosmetic procedures:0.900115,Pets & Animals\Dogs:0.651,Health\Health Conditions\Cancer:0.894458,Style & Fashion\Skin & Facial Care:0.900115
Decapoda	1.1951995781249998	3	Style & Fashion\Cosmetic procedures:0.651,Style & Fashion\Skin & Facial Care:0.651
North Division One (shinty)	1.1951995781249998	3	Style & Fashion\Cosmetic procedures:0.651,Style & Fashion\Skin & Facial Care:0.651
Boulevard Heights, St. Louis	1.1951995781249996	3	Style & Fashion\Cosmetic procedures:0.651,Style & Fashion\Skin & Facial Care:0.651
Benton Park West, St. Louis	1.1951995781249996	3	Style & Fashion\Cosmetic procedures:0.651,Finance\Banking:0.651,Style & Fashion\Skin & Facial Care:0.651
Cell nucleus	1.1881959433593747	5	Style & Fashion\Cosmetic procedures:0.651,Style & Fashion\Skin & Facial Care:0.651
Imedeen	1.1868963408556545	1	Style & Fashion\Cosmetic procedures:0.651,Style & Fashion\Skin & Facial Care:0.651
