Psychology	143.63451215605843	1641	Sports:0.655405,Health\Mental health\Psychology/Psychiatry:1.0,Health\Mental health:0.929382,Health\Aging and Geriatrics:0.839302,Health:0.898874,Health\Health Conditions\Depression:0.742605,Education:0.701232
Psychiatry	55.29350160988186	578	Health\Mental health\Psychology/Psychiatry:0.999999,Business\Biotech/Biomedical:0.822842,Health\Mental health:0.880303,Health:0.66813,Health\Pharmacy:0.641237,Health\Health Conditions\Depression:0.772217,Health\Health Conditions\Bipolar Disorder:0.509834
Psychiatrist	40.96522878013841	460	Health\Mental health\Psychology/Psychiatry:0.999465,Health\Mental health:0.563292,Health:0.69165,Health\Health Conditions:0.699345,Health\Health Conditions\Depression:0.667877
American Psychological Association	38.02937189283414	421	Arts & Entertainment\Books and Literature:0.95165,Education:0.771038,Health\Mental health\Psychology/Psychiatry:0.96916
Sigmund Freud	35.69400592208311	489	Health\Mental health\Psychology/Psychiatry:0.980609,Finance\Investing:0.651,Health\Health Conditions:0.660785,Sciences:0.95,Lifestyle\Religion and Belief:0.924123,Arts & Entertainment\Books and Literature:0.952604,Family & Parenting\Babies & Toddlers:0.68253
Psychologist	31.352181572456203	377	Health\Mental health\Psychology/Psychiatry:0.999997,Health\Mental health:0.921328,Law-Government-Politics:0.651,Health:0.855977,Health\Health Conditions\Depression:0.742295,Education:0.932287,Health\Nutrition:0.446472
Psychoanalysis	25.324046442474582	362	Health\Mental health\Psychology/Psychiatry:0.998934,Health\Mental health:0.59387,Health:0.97866,Health\Mental health\Panic/Anxiety Disorders:0.347994,Health\Health Conditions:0.899132,Health\Health Conditions\Depression:0.865876
Neuroscience	24.069054332298265	307	Health\Mental health\Psychology/Psychiatry:0.968293,Business\Biotech/Biomedical:0.910773,Health:0.59373,Sciences\Chemistry:0.817487,Sciences\Computer science:0.767666,Education:0.92089,Health\Health Conditions\Epilepsy:0.520939
Social psychology	21.45819117245915	329	Health\Mental health\Psychology/Psychiatry:0.999983,Health\Mental health:0.700604,Health\Aging and Geriatrics:0.563762,Health\Health Conditions\Depression:0.654032,Online communities\Social networking:0.854938
Perception	19.07307369674603	250	Pets & Animals:0.672218,Health\Mental health\Psychology/Psychiatry:0.993252
American Psychiatric Association	19.023479578091933	226	Arts & Entertainment\Books and Literature:0.951524,Health\Health Conditions\Depression:0.511358,Health:0.687408,Health\Mental health\Psychology/Psychiatry:0.998658
Cognition	18.9445519521913	277	Health\Mental health\Psychology/Psychiatry:0.999966,Family & Parenting\Kids & Teens:0.657501,Health:0.557789,Sciences\Computer science:0.788239,Education:0.822836
Cognitive psychology	17.917673594096875	235	Health\Mental health\Psychology/Psychiatry:0.967482
Cognitive science	17.74430156128742	237	Pets & Animals:0.676672,Health\Mental health\Psychology/Psychiatry:0.970344
Carl Jung	17.43624139752685	251	Health\Mental health\Psychology/Psychiatry:0.99998,Arts & Entertainment\Pop Culture & Celebrity News:0.9975,Arts & Entertainment\Movies/Television:0.95,Sciences:0.95,Lifestyle\Religion and Belief:0.984282,Arts & Entertainment\Books and Literature:0.960322,Arts & Entertainment\Music:0.95
Consciousness	16.811352126050576	219	Health\Mental health\Psychology/Psychiatry:0.996464
Memory	16.415619912069793	223	Sciences\Computer science:0.519221,Health\Mental health\Psychology/Psychiatry:0.828193
Mental disorder	15.838018619361078	169	Health\Health Conditions\A.D.D.:0.651,Health\Mental health\Psychology/Psychiatry:0.999607,Health\Mental health:0.986457,Health\Mental health\Panic/Anxiety Disorders:0.794596,Health\Health Conditions:0.998152,Health\Health Conditions\Depression:0.853781,Health\Health Conditions\Bipolar Disorder:0.819061
Emotion	15.613640942070337	234	Health\Mental health:0.592805,Sciences\Computer science:0.66783,Health\Mental health\Psychology/Psychiatry:0.998366
Psychiatric hospital	15.547491262408698	138	Health\Mental health\Psychology/Psychiatry:0.999997,Health\Mental health:0.657921,Family & Parenting\Kids & Teens:0.893141,Health:0.865116,Health\Mental health\Panic/Anxiety Disorders:0.607468,Health\Health Conditions\Depression:0.928923,Health\Health Conditions\Bipolar Disorder:0.923742
Clinical psychology	14.442138263596284	169	Health\Mental health\Psychology/Psychiatry:0.999998,Health\Mental health:0.942706,Family & Parenting\Kids & Teens:0.79904,Health\Aging and Geriatrics:0.491806,Health:0.953343,Health\Health Conditions\Depression:0.765782,Education:0.948693
Diagnostic and Statistical Manual of Mental Disorders	14.245649600684985	207	Health\Mental health\Psychology/Psychiatry:0.99867,Health:0.980523,Health\Health Conditions:0.714288,Health\Pharmacy:0.841951,Arts & Entertainment\Books and Literature:0.950599,Health\Health Conditions\Depression:0.764174,Health\Health Conditions\Bipolar Disorder:0.81126
Weird Tales	14.200951658125215	101	Health\Mental health\Psychology/Psychiatry:0.994822
Scientific method	13.882928108778403	103	Home & Garden\Kitchen and Dining:0.651,Health\Mental health\Psychology/Psychiatry:0.66458
Behaviorism	13.810188387199855	159	Health\Mental health\Psychology/Psychiatry:1.0,Health\Substance Abuse:0.684813,Health:0.748874,Pets & Animals:0.678853,Health\Health Conditions\Autism/PDD:0.715263,Health\Health Conditions\Depression:0.778267,Education:0.640915
William James	12.848368088172082	144	Health\Mental health\Psychology/Psychiatry:0.999282,Health\Mental health:0.571799,Health:0.509848,Lifestyle\Religion and Belief:0.982427,Arts & Entertainment\Books and Literature:0.956771,Health\Health Conditions\Depression:0.477564,Education:0.944928
Artificial intelligence	12.146341719591158	152	Health\Mental health\Psychology/Psychiatry:0.986919,Electronics & Computing\Software:0.543717,Lifestyle\Religion and Belief:0.544804,Sciences\Computer science:0.982538,Education:0.810965
Gestalt psychology	11.364552807873636	108	Health\Mental health\Psychology/Psychiatry:0.989099
Experimental psychology	10.814097565707721	119	Pets & Animals:0.705676,Health\Mental health\Psychology/Psychiatry:0.977086
Personality psychology	10.32609856063429	158	Health\Mental health\Psychology/Psychiatry:0.999998,Health\Mental health:0.624629,Family & Parenting\Kids & Teens:0.516208,Health:0.528084,Health\Health Conditions\Depression:0.696078,Education:0.818658,Online communities\Social networking:0.528129
Intelligence	10.03860460911251	122	Pets & Animals:0.687343,Health\Mental health\Psychology/Psychiatry:0.907207
Learning	9.983996165183077	116	Education:0.888041,Pets & Animals:0.90836,Family & Parenting\Daycare/Pre School:0.443943,Health\Mental health\Psychology/Psychiatry:0.93075
B. F. Skinner	9.58578107024146	108	Health\Mental health\Psychology/Psychiatry:0.992883,Health\Health Conditions\Cancer:0.694299,Health:0.502561,Sciences:0.95,Arts & Entertainment\Books and Literature:0.95165,Education:0.8235,Finance\Retirement & Pension:0.651
Social science	9.484248402435696	95	Online communities\Social networking:0.7954,Education:0.651161,Health\Mental health\Psychology/Psychiatry:0.811519
Developmental psychology	9.370858178051705	129	Health\Mental health\Psychology/Psychiatry:0.994092,Family & Parenting\Kids & Teens:0.897712,Health\Aging and Geriatrics:0.71919,Health:0.542557,Family & Parenting\Babies & Toddlers:0.722715
Cognitive neuroscience	9.270886477286608	107	Sciences\Computer science:0.742654,Business\Biotech/Biomedical:0.810119,Family & Parenting\Kids & Teens:0.538667,Health\Mental health\Psychology/Psychiatry:0.999571
Mind	9.210844448630274	137	Health\Mental health\Psychology/Psychiatry:0.994009,Health:0.414761,Pets & Animals:0.932979,Lifestyle\Religion and Belief:0.957539,Sciences\Computer science:0.442071
Philosophy of science	9.152942610945415	89	Health\Mental health\Psychology/Psychiatry:0.995623,Business\Biotech/Biomedical:0.786907,Lifestyle\Religion and Belief:0.896851,Lifestyle\Religion and Belief\Astrology:0.82793,Sciences\Chemistry:0.794255,Sciences\Computer science:0.843331,Education:0.874553
Attention	9.100111247719127	131	Health\Mental health:0.695377,Education:0.67858,Health\Health Conditions:0.651,Health\Mental health\Psychology/Psychiatry:0.95021
Evolutionary psychology	8.907996486480988	121	Health\Mental health\Psychology/Psychiatry:0.99994,Health\Mental health:0.506694,Health:0.93592,Style & Fashion\Beauty:0.662514,Law-Government-Politics\Politics:0.665,Sciences\Ecology & Environment:0.706696,Health\Health Conditions\Depression:0.765859
Neuroimaging	8.801289465034602	92	Health:0.644317,Health\Mental health\Psychology/Psychiatry:0.834138
Unconscious mind	8.2690152380931	120	Health\Health Conditions:0.651,Health\Mental health\Psychology/Psychiatry:0.915844
Psychopathology	8.040320303185862	123	Health\Mental health\Psychology/Psychiatry:0.984795
British Psychological Society	7.814397328249948	90	Health\Mental health\Psychology/Psychiatry:0.999994,Health\Mental health:0.564868,Health\Health Conditions\Depression:0.642833,Education:0.570851,Online communities\Social networking:0.679099
Ethics	7.640614785978026	87	Lifestyle\Religion and Belief:0.697223,Health\Mental health\Psychology/Psychiatry:0.878388
David Hume	7.212478073948068	76	Health\Mental health\Psychology/Psychiatry:0.976578,Law-Government-Politics:0.822233,Health:0.63595,Lifestyle\Wedding & Engagement:0.651,Careers:0.651,Lifestyle\Religion and Belief:0.970231,Arts & Entertainment\Books and Literature:0.953523
Wilhelm Wundt	7.116299146242624	79	Health\Mental health\Psychology/Psychiatry:0.999506,Health\Mental health:0.521538,Law-Government-Politics\Politics:0.95,Sciences:0.95,Arts & Entertainment\Books and Literature:0.953245,Health\Health Conditions\Depression:0.531443,Education:0.540506
Royal College of Psychiatrists	7.0918356085801655	72	Health\Mental health:0.97028,Education:0.732878,Health:0.407704,Health\Mental health\Psychology/Psychiatry:0.984064
Neuropsychology	7.057487327844167	104	Sciences\Scientific Institutions:0.665769,Pets & Animals:0.736811,Health\Pharmacy:0.695515,Health\Mental health\Psychology/Psychiatry:0.995484
Human brain	7.02979926454636	65	Health\Mental health\Psychology/Psychiatry:0.944393,Health:0.792564,Pets & Animals:0.798303,Health\Health Conditions\Autism/PDD:0.672236,Health\Health Conditions\Depression:0.880577,Health\Health Conditions\Epilepsy:0.754888,Health\Health Conditions\Brain Tumor:0.883857
